Cell_ID,SID,Centroid_X,Centroid_Y,cellType
0b8adc4b-358d-416a-b038-64117fceb082,8,-14454.3541337271,3698.88854024798,1
2961465d-bfb6-414d-8d91-b47c11990805,8,-14449.4675477271,3744.80000624798,38
afe874b1-4bda-4048-af47-bc0da967f9f7,8,-14446.3116017271,3642.79095324798,38
c2d4f93b-c6fd-443d-9b4c-248a6e03e996,8,-14439.6506937271,3682.71099624798,3
3c346cda-a3a1-4d07-acdf-b0254d234871,8,-14618.8364127271,3710.84707424798,38
bb69233e-f070-42a1-8ebd-fcabceab4522,8,-14604.4118477271,3659.01366024798,1
c55bc694-8a44-4571-8328-cd06993f518b,8,-14601.8234087271,3713.02255624798,23
45c32b65-5343-4b0f-a5e5-7c91f0bafbfd,8,-14598.0793977271,3721.10650424798,2
78761065-fc53-4623-8b67-53c7bb369e1c,8,-14589.0247427271,3593.10366724798,2
ebe244b3-809e-472a-96c9-f8d8165d858e,8,-14543.7201077271,3686.93617224798,1
b21c5ae5-b3ac-4fca-8ca6-7aa9ef87de33,8,-14527.3558577271,3713.53492424798,2
0361c650-43de-46ed-9fc1-c8780f562c88,8,-14611.8972767271,3607.79243824798,23
2c655b14-9e7a-4f39-b9fc-2e6a27b41862,8,-14473.7552017271,3762.14965624798,10
e5ea9f53-03e5-497b-8252-04c59a0550d3,8,-14602.7685267271,3606.32103624798,11
1e851b12-87e7-4646-bf57-76e2b7c32de0,8,-14553.1760687271,3655.22726124798,1
b510e4fd-f089-4daf-b23b-fa6d899bdbf7,8,-14498.7947667271,3623.02716424798,38
f11eb1e5-3be4-4a56-97a9-3abffe0b90f2,8,-14451.8756407271,3690.81587424798,38
716d12f3-77dd-437c-9fe7-d069be78f5f2,8,-14441.8232877271,3642.10589424798,38
47dab075-928e-42ff-8ced-67d8b2049ac7,8,-14415.6962117271,3745.80274424798,38
adc5f5c0-9e86-4602-9140-27fb5b9f7dff,8,-14408.0342857271,3613.55298624798,38
b008cb0e-86a1-449e-acb3-e687224bac29,8,-14413.3700367271,3625.14306224798,38
53ee6275-9aa3-4efc-8425-0a56cffa0280,8,-14407.2936897271,3643.64484324798,2
a983d293-bba9-4095-8aad-8e2cbd4e299f,8,-14404.9165107271,3683.12275924798,38
46bff268-191d-47f2-b7d0-4583b9e55dff,8,-14401.4815297271,3771.86143724798,3
4fbcebca-6678-46bf-af01-8bc5e96ebcf9,8,-14402.5578557271,3710.82065124798,38
46227822-8154-4025-bfff-c3517252a75c,8,-14396.0157787271,3601.69181924798,23
11aecc44-2009-4ef7-af03-cb164a5407bf,8,-14393.0512897271,3680.70403924798,2
6908de3e-fc5f-43dd-9f9e-38975ab0f368,8,-14378.7814747271,3643.98582124798,38
f1643bae-7e22-4e52-a0a3-f5201109cc73,8,-14377.6047297271,3716.64332724798,38
fc10204a-ffed-4dc1-a84c-2746636feb5b,8,-14374.9935227271,3667.13485324798,2
c6aa7c80-8464-4399-9a8e-8d4003327407,8,-14375.6321887271,3759.58623624798,38
5555f813-957a-44ae-97da-9a367fea8de7,8,-14373.4126027271,3779.05902724798,2
003a53bb-123c-4395-8b65-af8b1c43bd73,8,-14369.7425807271,3688.58324524798,38
d85be001-8920-44ad-9e7c-995c98f0eca0,8,-14367.8235577271,3598.91626724798,13
bd125332-7186-465e-8776-4217f8f275d4,8,-14358.0915157271,3725.50032924798,38
d9270cd5-24f7-4e5b-8eb2-0d5251150bd6,8,-14359.7748827271,3757.83373224798,42
95cc396c-2be1-4627-bb5a-3822027a8a5e,8,-14354.1615187271,3607.21017224798,38
ed5861c8-72c4-4264-acc3-3ead75e38157,8,-14354.8591147271,3644.59874224798,38
256869b1-339a-4c2a-b04a-8b600c25fc27,8,-14353.6364487271,3616.46415224798,3
8a6324ad-080e-40be-8699-6b0c5c1920ab,8,-14352.9339907271,3668.05110724798,38
d8d1c00d-a1af-40e3-a52e-6458c9ec4c40,8,-14349.4836667271,3657.27169324798,38
c1e7bf54-91f7-4b10-9973-e1d5e55b7170,8,-14340.0810467271,3730.45421024798,38
b1215747-a150-4ed1-9fee-d2adce68a242,8,-14335.6351277271,3611.41389324798,38
62fbdacb-98b1-4b3d-a56e-647adfd27013,8,-14327.8580367271,3775.74224224798,1
b8dc6a0d-6cab-478d-a00f-3663cafd1e5a,8,-14327.8816507271,3605.89416424798,1
2624539e-bb41-4c50-bf29-02c7c7119b7f,8,-14325.2545967271,3712.72543324798,2
f835fc75-4756-467d-91d5-5f53cdc98c58,8,-14327.1270157271,3658.70175324798,2
ccae09b1-9bcd-441f-84f9-e882898adaf5,8,-14322.5505057271,3646.77461024798,1
ce0e0940-8f6d-46de-91e2-e42885d2e609,8,-14321.9651957271,3695.80951024798,38
cd9adf29-6363-49b6-97ac-6b7fab0d1bcb,8,-14314.9142777271,3702.35336624798,3
6a878a7e-85f2-4131-acef-6906c085e5f5,8,-14311.3125247271,3599.49009424798,3
efda4783-6bfc-4e85-965e-75fa4c5e66ae,8,-14307.0900947271,3654.04961424798,38
d35a187a-8706-4fc6-ba72-bad54591c52b,8,-14301.5919987271,3607.08127124798,38
e4f7fc61-9f60-4fce-b7ba-840e2fdfccc9,8,-14297.0464647271,3711.40324924798,38
afe5e299-e13c-4c69-b53a-69ea7feb4081,8,-14290.6214637271,3677.91344824798,38
b300aa07-ee7c-4635-9110-ad21c4f85623,8,-14275.2199017271,3595.35810424798,3
d815f65e-01f0-4bf3-8c06-a2952a218f26,8,-14275.7878927271,3677.43982524798,2
0b8469ac-c4c7-402a-9e26-bd04b3b1e419,8,-14273.9499817271,3728.34593424798,51
2021f6ba-ed35-4b7a-a3b7-0bdcd14a0eeb,8,-14271.0207447271,3621.73158424798,38
70b1c91a-6e2f-4e13-8d2b-da65dccf0072,8,-14265.8856097271,3764.42314124798,56
de1be4e9-ad9e-4d04-a32f-06ffedf705cf,8,-14258.3179537271,3746.65633824798,1
75badd54-676f-42c7-ba44-eead761f78d6,8,-14255.6057557271,3703.92876324798,1
75829f10-b0a7-467c-8aa2-158c8d551f73,8,-14256.3055107271,3733.48538024798,3
974c33a5-5dd9-4050-b6dc-adc850dba7e3,8,-14254.0438527271,3711.64898024798,2
c66a5b86-a18e-43c1-b5bc-5b6713a96210,8,-14252.2444537271,3737.92475024798,3
e263652a-adc8-4af6-ab98-84466688f936,8,-14246.0362487271,3767.48383824798,38
81acaad0-688c-4a44-9831-950399557dc7,8,-14244.4842857271,3605.84888924798,38
0358bbea-0246-4020-9bf5-d1863e5b80da,8,-14236.7177757271,3746.91292924798,5
d7e9faeb-3864-4e06-9794-4e70e0419fd6,8,-14404.5278647271,3634.55257824798,7
181f2d41-e48e-43b6-ae8c-54654b06bad6,8,-14371.3393097271,3702.50672724798,38
5e0f3268-3f4b-4baf-9d4a-4bd59a9ae6ff,8,-14372.3074697271,3609.10228924798,38
3af87e7b-5f54-4410-baac-83c1f05fb1d3,8,-14345.8222497271,3703.68775624798,38
96c15c3c-b172-4799-8e2e-de814c99f182,8,-14338.3698407271,3632.97652024798,2
90b6c681-88c9-4a9a-a263-e8ff490a15bf,8,-14296.8695607271,3731.16951524798,38
8b977835-2836-456d-8baf-807d2212daab,8,-14290.3020267271,3630.96240524798,38
a8f2703c-827c-402e-9c30-b87ae290488f,8,-14237.8061007271,3772.02020624798,38
2ba07f52-4e39-4180-a8dc-1a2e01eecb9a,8,-14375.6830367271,3596.02461024798,1
44571cb5-1537-4a5c-b6fd-418165e9efb0,8,-14328.1568637271,3732.53627624798,23
1d6d7321-ac1a-44f7-9c6d-d53e84d5a80c,8,-14300.9155527271,3679.61761824798,38
a36ab633-155b-47ff-b436-3d8a3f0d9fdd,8,-14286.0420947271,3685.04972324798,1
24ccc498-024e-4a00-9a55-cafba3821424,8,-14267.4264607271,3660.77210324798,5
1234e144-9fcf-46f9-8d59-444bce44017a,8,-14255.6531537271,3662.94776824798,10
093292b6-6a25-4eda-9bc8-f9a886aa2d40,8,-14336.9012387271,3751.65403324798,1
6b182735-6123-4707-8e53-7116a640db37,8,-14386.2765717271,3591.83735424798,7
d7eebafa-45c8-4601-8a73-096fd326663e,8,-14379.6389627271,3747.87952224798,38
2b759423-871d-484f-aa4d-8002143f0a9c,8,-14313.0305087271,3674.08322824798,38
c153230e-2ed9-4d0a-a513-a8c737fc5839,8,-14307.4508547271,3719.12233524798,38
23b358b3-1446-46d5-93f9-ccf276948b35,8,-14267.9150227271,3708.27612524798,7
981a3e68-dd25-485e-941c-9070c899833c,8,-14238.6064097271,3671.81103024798,38
ca1d8d7a-27a7-4aca-8b52-c6e9b3a8b6fb,8,-14300.1850897271,3625.22861524798,11
47b21152-7e0a-4b6f-8a60-7505184ac6e3,8,-14302.2358557271,3620.27863424798,2
894f6208-3ef2-4f67-83cd-2f249fa88633,8,-14421.9750177271,3537.70929624798,38
57c9dcca-2f07-4c3d-8e41-82e5292ca6b4,8,-14414.9367537271,3440.72050424798,38
7fbf7232-ab8e-4622-9f95-3569fc096259,8,-14413.5741867271,3410.77065924798,38
013a5dac-68ca-4d43-a329-675e9e104264,8,-14415.1875897271,3488.39729724798,38
155cf994-004c-4470-ad00-c8ce9845ebd5,8,-14415.6297707271,3465.15282824798,38
f99f9237-4515-49cd-a02a-31995d3dfccc,8,-14409.4233107271,3469.84793724798,2
2b685d17-c847-481e-9b7f-3c9ae8c5c91b,8,-14401.6161547271,3466.33275424798,38
70287a77-b4ba-4812-bc96-c1f13c1ac69d,8,-14397.8392407271,3575.98530124798,38
bddfa334-7594-4a85-9fad-67138168dcee,8,-14398.5961257271,3544.04100224798,5
c08a74e0-f31c-4c37-8c23-683bc58426be,8,-14396.2923337271,3395.48419824798,5
3f8a4588-c603-477e-9e7e-7a716a099019,8,-14394.4767767271,3412.89780924798,64
07426994-cb1b-4a7b-8814-42a3a7306b81,8,-14388.5052377271,3513.51375724798,38
e49542e7-e2b8-4f55-86f1-db8703a94e9f,8,-14374.6081317271,3534.75238824798,38
7e4e58e5-7b0d-451e-a2c7-f4baf129edb6,8,-14375.1438027271,3392.86407224798,25
80dd9c09-9f4c-4411-803d-9f5628efa0ad,8,-14370.8077217271,3504.92620824798,38
e9418c28-908a-4f59-866b-a4dd72fba4b4,8,-14372.4399357271,3428.04359824798,38
d40ed4bb-72ee-48a3-860d-39d9cec6166e,8,-14369.0075287271,3549.70814524798,38
a9b71942-95c0-4a4c-b7bb-26a59ad38a28,8,-14365.1737397271,3469.43915924798,2
4ae444d4-1fba-442a-a6d1-7130c0527b5a,8,-14363.8186757271,3411.94201924798,38
16e8b85b-85a5-4785-9cbe-f75d55e5a75f,8,-14357.5129117271,3560.25727424798,38
734bc0c5-9539-4804-87a7-2f01d81ca8ba,8,-14355.0653367271,3470.21248024798,38
bec701da-5b70-4388-9886-377698ef4b97,8,-14347.3143057271,3498.11483624798,38
ac2c96a2-ccf2-4f7c-8acf-aa43c3f96a1d,8,-14347.7324837271,3425.97101524798,38
f1854967-d470-4bdd-aff0-61988d3831be,8,-14341.1857117271,3564.91599124798,38
aa67c723-1eff-4eb1-af9e-6fb4bb117e20,8,-14345.5015597271,3476.40320424798,1
6609df63-4370-4688-84df-5038bb3335fe,8,-14345.1280007271,3535.41613024798,38
192c04dd-6ee7-473f-b988-339ac36f2d3b,8,-14342.2403717271,3399.78257324798,3
bc6fff94-ed59-4261-a0ec-521244f9713b,8,-14336.6954947271,3518.61489624798,3
ca060589-a095-4117-89d6-44076eb70be6,8,-14336.5677817271,3436.11632324798,1
bbfad014-737e-4c8a-a94f-7b07824fb5da,8,-14330.8346057271,3421.21098624798,38
4703c5db-8d2a-4b1e-b114-79e0d54e748d,8,-14325.3301877271,3448.74754224798,38
b9f46768-de40-4655-b711-4037b8b4ddc8,8,-14324.8892337271,3433.42550624798,1
6978488d-8fe4-4bbb-83ff-95a1644d8465,8,-14324.1072627271,3412.19448224798,38
e1b02af1-91f3-4d94-8449-55d4f408886b,8,-14313.1024427271,3493.57332624798,38
92307fb0-a108-4aba-9d98-ac44caf8acd9,8,-14312.3451497271,3486.17005724798,2
d826ec73-0153-4061-9d09-ce16e7912727,8,-14310.8648617271,3465.90343024798,38
90373d40-d508-48cd-bda0-d9bfebf1bbd1,8,-14311.3149207271,3415.53879024798,3
6f0a67ae-f41d-42cb-8d2e-0c6c7ce29d9f,8,-14310.1655957271,3450.49274024798,11
0846f74c-9b0b-4409-9143-93b9fabc5929,8,-14305.7831257271,3493.17780224798,3
85933484-277b-4fa5-a832-6e19e127aaeb,8,-14302.0495117271,3445.25969924798,38
3da374e0-3299-4f4a-a17b-f7e87f72ac34,8,-14299.9639397271,3553.45438024798,38
bd5c95d4-06cc-4c45-b625-96786826c57b,8,-14292.7264187271,3533.93129924798,2
f9be280e-ec3b-4d2b-a5b4-1b76be55b0e7,8,-14292.8519247271,3513.39163524798,38
49270335-5e9d-4d92-9f40-213c71394771,8,-14283.1748847271,3502.97606924798,39
41513c7a-fae3-43e5-9aab-d323f61c73ee,8,-14279.0229547271,3559.42039324798,38
24158431-a40e-427d-bafd-38af160b7a94,8,-14283.7892667271,3528.96038524798,38
4b778608-8ae9-4ee8-b534-484a33eacbf9,8,-14275.3794117271,3482.76647024798,38
22b934d2-d440-4629-8ba8-b85a5b2f1401,8,-14273.6142097271,3403.39427524798,38
c430207a-6d6c-4652-ba0f-1e877e38217b,8,-14269.0708327271,3541.40040824798,38
3d23834d-8195-47ac-9e35-bdb2181ec22b,8,-14268.1990677271,3577.02889624798,38
913e98e1-8897-46cb-8b0d-200c8c0a3e15,8,-14264.1176307271,3514.11478724798,3
f27324de-d8a5-4529-b266-6b32c10a5e34,8,-14260.6309777271,3470.36075624798,27
d0e4975f-fb89-44e9-a0d7-33998954c60c,8,-14255.7467917271,3441.97489124798,2
70e609a0-d83c-4e0a-97b1-e5092be003c0,8,-14253.0908787271,3545.14762624798,1
e14a6cfa-1fed-4ba1-8ec4-4a7f9f557da4,8,-14254.4600727271,3394.08970724798,3
debecc5c-18a6-4b7b-b507-17e4ebaa5c70,8,-14253.4662577271,3509.45197224798,13
51e1937c-0ee8-4dc7-b837-2620b093db6f,8,-14246.3859447271,3482.51582124798,3
809a0582-a440-4cf8-9b6b-73d64d48bad6,8,-14253.4772597271,3402.45989924798,1
f89009a8-215b-475f-86ac-86a5d1eeae0d,8,-14246.8164227271,3522.82191224798,2
f056b0aa-1dbf-4220-bf68-9406542e18cd,8,-14237.0666677271,3513.11340624798,38
7b664bd8-4ab8-4218-bc84-607b7182ad6e,8,-14238.3750357271,3560.65795824798,7
bccd01fa-966e-4f16-8b4d-e687acba0117,8,-14402.1803447271,3416.45770424798,38
a4169e4e-3d2b-4a13-a5f5-b2b2e829ee74,8,-14364.4118927271,3482.98665524798,38
ad0e0b80-81ba-434c-8645-6f5caa3e2842,8,-14362.6014667271,3500.07475124798,38
95bc074c-37e8-4e63-bcf2-cb88c8350596,8,-14319.1392017271,3534.85312824798,2
4b2ac38b-49d4-4333-8ef3-ed9a26508129,8,-14240.8447117271,3505.11872424798,1
39ccb0df-7e3e-497a-a65b-810af5400728,8,-14234.3684837271,3458.91682424798,38
a50cc1c7-98c2-4012-8348-2e0205422991,8,-14375.4936087271,3439.63165524798,38
4a7b60f0-da58-4c38-af3c-f18cbf2433d4,8,-14376.6497767271,3459.79011324798,1
00eb01cf-25b3-416c-8841-d9ad759aa84d,8,-14359.2806727271,3578.53053124798,23
3e2ca333-e008-477f-bbf2-119e0829ef78,8,-14352.6712037271,3410.31357924798,1
28aca072-823f-40a0-b2d1-5e3b545deee8,8,-14349.7924737271,3453.07995224798,38
e4f0e1b8-f09d-477e-abd6-a2ec7870f2db,8,-14333.1675327271,3511.98719524798,1
cfa9c4d9-a23d-4a90-99d9-29a51ba4b67d,8,-14301.2574817271,3565.08409424798,38
d4d56d74-5d9d-4d57-876d-2a6b2a91c808,8,-14249.6094987271,3459.11270124798,38
082a477f-0070-48c9-8746-345b51f322ba,8,-14401.0011697271,3441.81528424798,23
5fa3336c-67bc-490f-936e-7f093b7ab629,8,-14403.7606397271,3435.96149724798,38
592af498-e76a-4769-81bf-8bd2f2f6c535,8,-14321.5314907271,3419.48967124798,1
7dfae5fa-9c2b-417c-abd8-4de50a5b4ada,8,-14307.9191867271,3429.39937724798,10
58a823be-e110-4e75-b523-52016899b639,8,-14261.2570117271,3456.16927124798,2
d23c2dbe-34c5-47e5-84d1-542de2491670,8,-14254.6181727271,3562.74328924798,1
fb61f4a1-5def-4af6-bed4-282467a330a5,8,-14257.0799297271,3482.22025524798,7
d6038454-669a-4156-b410-31b736b906fa,8,-14240.2203477271,3485.06207624798,38
dd77eadb-7f3c-4208-9883-1bdc1fe167f8,8,-14410.3593937271,3211.98004924798,1
60a86403-dffb-46b5-8183-c9b800e14b36,8,-14408.1524527271,3296.57640324798,38
f600ad40-7667-4441-b6c3-f21170644d42,8,-14404.9904677271,3242.88376024798,25
00a7a603-3e0b-4657-8730-05e08de0b8c0,8,-14406.1373117271,3352.20729824798,2
86a1271d-f843-4871-82b4-d3cad3d2c9ff,8,-14400.3944167271,3332.27018424798,38
595cc530-4d36-405c-8072-e99216b33091,8,-14397.8727157271,3354.34118524798,38
e5e7217f-0916-4a9c-8a88-467ed45b54d1,8,-14389.3845237271,3330.42882024798,25
f0982a42-8f64-4233-8f30-48bb9f29d261,8,-14389.3000877271,3231.13874424798,38
79167cc6-46bd-4fad-bebf-a4188a70bcb2,8,-14384.7454547271,3291.82274624798,3
0cbb3719-29c3-480f-97d0-e7ef0b6bcdbd,8,-14384.5188767271,3306.35925124798,38
4cbedc6b-9534-4dcc-9704-e07d2a36b9e5,8,-14374.7326247271,3290.14544524798,2
e9586036-e47b-41e7-bf5f-53ffe866a385,8,-14375.0058717271,3308.32063824798,1
1566c76d-5662-414f-bcdf-1b929fbda596,8,-14368.7596317271,3301.28562424798,38
cc8e4f90-1ad9-49e7-a95d-a950fab88082,8,-14366.3507687271,3343.82738424798,38
c60c25d5-1b37-4794-85c9-9199ab0b1f01,8,-14354.3053017271,3319.59621724798,1
c004cac5-8ada-46ea-a214-8edfbc5d7a29,8,-14347.8096377271,3347.54508724798,1
9d54942a-0e3c-467c-8f67-2002608a41e4,8,-14341.8499657271,3300.33014224798,38
e4d35b6f-078f-4010-a213-2463ce7f1b69,8,-14336.6253447271,3317.73537924798,38
7656b9ba-7418-440f-bbe0-3ecef6ace60d,8,-14336.3481837271,3249.74705124798,38
b8ec80b1-55ec-4de3-b105-0e9a445eb137,8,-14335.8949677271,3369.26644624798,1
0429d87f-53c4-4f3b-b3c5-2eba4be3201b,8,-14330.2499057271,3301.90539824798,3
71f4975f-0909-46f8-a11c-a622ba84bd79,8,-14327.2155807271,3316.27978324798,38
58d96b76-7e7c-4c2f-bae7-6d164869e878,8,-14321.4944967271,3364.56502024798,38
4bd2d4f8-6027-431d-a8b5-60a673f56348,8,-14320.7044517271,3282.21863424798,38
ffc69c5a-bd21-468d-b11c-fc192af740a7,8,-14317.5157647271,3235.57623324798,21
dbb7033e-85a6-438d-9dac-1a77243fd71c,8,-14313.7220807271,3224.28452624798,2
14a6bb35-6994-4da4-9ccf-8ea0288c5b71,8,-14305.7717757271,3193.40070924798,10
23028c3c-a170-4dcb-9ee8-1f73136828ed,8,-14303.3641627271,3360.16083124798,8
8bbc01b9-78be-4169-8e1b-8f714403e9f4,8,-14301.1316407271,3354.08411024798,1
78ae3b9d-c858-4e94-86c4-5c90e8f1c347,8,-14297.0434947271,3229.69794224798,20
33e47910-63b3-4bed-996e-643ef4455d93,8,-14285.3543467271,3360.69588724798,2
4c52fc9a-62ae-4a1b-945b-545c3924d0c0,8,-14283.1361967271,3302.03809024798,37
c6e718fb-9b55-43b5-88bf-9c2d691e2d5a,8,-14277.5001507271,3336.47190524798,2
d7372204-4d2b-4536-af5c-908d1b41e7fa,8,-14276.1303207271,3229.57937624798,2
94e36975-86cf-490d-85ba-17bd5ec6c937,8,-14275.3659637271,3308.49721524798,26
25c05bfd-22a9-4b18-a24e-939904d40ce0,8,-14272.8540197271,3218.23409524798,7
68d1f75f-c0f2-413a-8718-489c99687e92,8,-14272.9453917271,3259.72906824798,25
34b0d97c-db05-4848-b45c-bef968dd1a96,8,-14261.5412447271,3212.13060224798,7
c52f7c79-0ac2-4956-8311-18177116d81d,8,-14258.1193037271,3336.88373724798,30
568e289e-a5c8-4fbd-8152-2a155ecceb9a,8,-14258.6808777271,3371.56275324798,38
204287ff-4238-4218-8963-611674cfce11,8,-14256.9806997271,3360.69862024798,2
e8a838f3-79e2-449e-8d05-b7808e06a494,8,-14248.7709007271,3353.11294224798,38
b0721e7b-580a-4a16-b7c0-72469df52871,8,-14247.9914987271,3321.92264724798,2
6de70394-dec8-44d9-ac9b-2b82628fd760,8,-14245.2101967271,3290.13830524798,3
145d9149-da2c-4f74-a15d-23ac63564b1f,8,-14240.8883677271,3331.14823124798,2
849ab6a1-5d4b-45b8-9752-17446782cc4c,8,-14240.7548457271,3297.04347624798,1
8668ad21-809d-4b34-8b2a-ffa01ecaa9e1,8,-14233.4859887271,3291.38236724798,1
2b01f846-2c34-4f18-a334-0861f62808e5,8,-14386.7590097271,3222.43279524798,3
0c218e32-a8d9-41a2-8d89-76d2a238d76f,8,-14358.0991267271,3227.18057324798,1
999aa653-e4d9-4344-8c5f-0aa19bb5969e,8,-14346.8485507271,3215.63890624798,25
e53d309a-f656-48d5-9dff-22300498078f,8,-14328.7019397271,3276.35069424798,1
c4eee035-d685-48d0-a141-bf8c38535e2c,8,-14313.5349967271,3256.05179824798,25
38ecc5e2-7448-4b77-b86e-465e2dfbb345,8,-14294.1662327271,3276.65772124798,2
af1f9aa2-ac74-4d9e-bcb0-1aaed6e001c9,8,-14286.9975737271,3280.75509824798,38
8aeebb57-1cc2-4362-9cc8-76a2a509b668,8,-14264.9660127271,3250.16547624798,27
4b24bc7d-642c-4b7b-9912-df8bfa90673a,8,-14409.1732057271,3334.42942124798,38
d72f0bd8-8a73-47ac-9568-2b2d6c5d72a2,8,-14402.4200437271,3306.37668724798,38
9eed61bb-f6ea-4938-ab86-05a7dfcfc660,8,-14390.1832437271,3253.74249324798,4
a937e856-6be9-4d73-a56a-6ac6ac70a30e,8,-14280.8729847271,3320.89921524798,34
bb660210-1f22-40ce-b9d0-22c828472936,8,-14357.0270397271,3320.33269924798,23
a9514116-da2a-4fc7-b82a-b571991fbca8,8,-14286.0781697271,3198.63571124798,2
2002a0a2-6467-4e06-b01b-35f62e825f46,8,-14256.7213377271,3244.23821524798,5
0053805a-76d1-42b2-a9e2-877d457fddc5,8,-14249.5467287271,3246.79297624798,3
228abd83-7ec5-4ec8-83f4-ca26751b9019,8,-14407.8123427271,3213.81652824798,25
85fd884a-98a7-4962-8606-b17de959cd57,8,-14361.9005927271,3325.59016424798,38
0b03d5ea-487b-400d-9121-4452efb983fa,8,-14365.2656697271,3315.57804924798,38
6f5331c9-d2b0-410f-b82d-277bb3e5abff,8,-14351.8066487271,3307.96203224798,38
c3b0ba1d-728a-4713-b133-e317fcd19067,8,-14340.8484757271,3278.84279324798,2
0c613796-2b1c-4fec-9287-f7a5fc7648c1,8,-14330.3460367271,3329.84962724798,38
94d1dcf9-4baa-4b88-ad07-f73654c1a12f,8,-14322.9457617271,3219.16836924798,1
e2bbee1b-9a56-4e58-a3b5-4a343fea4dc2,8,-14287.6173457271,3230.21543624798,27
e5ca3414-976f-4f97-83b3-ffade58cec7b,8,-14419.6712947271,3044.71327624798,47
189ebeaa-1c3e-44f2-9433-07e24b6ded2e,8,-14418.7157747271,3063.52959024798,7
692c1f1d-f5da-4dfb-9d19-f9e7b3a8fde7,8,-14410.4682617271,3141.22179424798,67
928852e3-09cf-4eb5-b144-19a574a841f3,8,-14408.5941217271,3021.59441524798,47
89ef9082-2ad3-42d0-8a36-cd83081d29e8,8,-14409.9401457271,3082.49350724798,2
3b009468-4899-4809-afa7-69e914fbdb65,8,-14408.1405767271,2995.32631624798,22
47fa3dde-64d0-45d9-9993-95219b587c3f,8,-14406.4092187271,3092.03246824798,1
9d51306a-44be-4b77-bce4-115c18633d03,8,-14395.2547917271,3160.56484824798,5
2d036623-6b21-4cec-8d53-f1a1d14c32be,8,-14393.5924577271,3114.56626124798,33
0c58df5f-3368-4489-8401-3f64c83bf006,8,-14388.8757187271,3128.51764924798,46
bd5b03a0-6e6a-48fd-8890-8a2691747f79,8,-14379.6151377271,3126.41442224798,8
b85317f3-3daa-4927-8364-54325e71f0da,8,-14370.2575857271,3075.87551224798,59
da4362ef-486d-4559-9c02-01b2a033f095,8,-14366.3472677271,3170.38122224798,62
c871db3b-6902-417b-982a-eefd005b8434,8,-14357.1468967271,3168.00027224798,59
45e6576a-1c5a-4e93-9d7e-dad2c446df36,8,-14351.2387057271,3109.70185124798,2
1586c422-3ca4-4576-997e-1fd5e7903582,8,-14351.1600427271,3006.98105624798,40
c11b9283-a4d1-449e-9b30-50ec3257305c,8,-14342.9340367271,3073.04030024798,2
b157c53f-2861-47be-b986-ca1545be5d18,8,-14346.8570817271,3058.41483724798,31
11297227-62fa-47a0-bf7c-4b19587eb7aa,8,-14336.6276797271,3097.79894124798,40
510ff793-fedd-4aa9-9714-ef4ef43926b9,8,-14327.6384357271,3133.49567224798,1
e44681ee-5209-4b37-b4f6-0720647b783e,8,-14327.7049067271,3114.08317424798,42
be1a3029-4864-4e29-bb2e-e0d97c4b0e92,8,-14329.9027657271,3042.17396424798,1
bf2c3732-43d9-4169-9225-a8921a87986e,8,-14322.6459087271,3079.63633724798,43
274af552-f61c-4c77-9e34-c29d3dab0fbf,8,-14320.5889247271,3154.19456924798,2
473f18f1-0efe-4731-9dbc-eb54206adfd1,8,-14315.8031237271,3002.40946624798,32
68b7c681-7be9-47f2-a8e6-5a4f803e8e8b,8,-14314.8137227271,3057.82182924798,1
25eb7a22-3093-4df6-b9b0-fff148741d8f,8,-14313.3503017271,3131.90180824798,2
d07bc5c6-acd2-4c60-b888-8b412790c089,8,-14313.9757167271,3162.52801524798,2
5c9b40bb-27bd-40b8-bebb-c675a6272a78,8,-14306.4514627271,3097.88798724798,2
83dd9637-b11f-40e2-8f5e-97011e683ca9,8,-14296.7610717271,3142.03336124798,36
93a90b12-157f-43bb-aa2d-1c6d8729110d,8,-14296.2729937271,3151.91691224798,26
fc095353-239e-4053-8182-73c0a63f9933,8,-14286.2263757271,3101.71085924798,62
c7c430b0-94e3-45ed-9c25-1029bf6d4e52,8,-14282.5322777271,3170.17287924798,3
2dcd03c5-9971-411a-9a5c-1f949ac94cf9,8,-14275.6812577271,3127.97634624798,1
6f995549-ae56-4671-a782-90492743c251,8,-14269.9267077271,3086.83298724798,47
4f2094d4-9544-48e9-bfb2-582ac81d95f5,8,-14269.0940757271,3118.05109724798,41
1abc2550-7148-4a35-829a-67982afa3a10,8,-14268.4149037271,3056.87775824798,25
e9536731-4bd1-458e-9ace-cb8557b94711,8,-14267.1361717271,3045.27152924798,40
d4b0df70-4ec5-4ac8-b6f5-04c5fd3ec19a,8,-14263.0999507271,3019.00429324798,40
553824e8-36d8-419b-b3ec-a71682efc218,8,-14256.3100797271,3113.92514224798,40
1d91b0b9-ada9-428d-be9a-b5b96cdd19a5,8,-14245.7864667271,3027.16634024798,1
cc5565ea-2db0-4d8e-b153-5c05272f9917,8,-14245.4565417271,3116.17516724798,3
d6fe9d8d-dbec-4487-a5ae-4409905f5c91,8,-14243.4299727271,3157.37323624798,52
67fe0fe5-2e28-4787-b04f-e23277c296c3,8,-14237.6531617271,3109.81924224798,2
8ce93d18-55a2-49b8-85f7-7509a6f92ef7,8,-14395.5775307271,3063.14328024798,35
15212760-e9e8-4ad8-9105-9cb78f27a674,8,-14379.9506557271,3053.91532024798,2
